id,subject,group_id,assigneeName,status,priority,created_at,updated_at,channel,organization_id,Product,Alert Severity,Product Platform,Product Category,Customer First Response (UTC)
4534,CloudTrail - Amazon Virtual Private Cloud (VPC) Change,SRC - L1,Ella Gahlot,closed,normal,"Oct 30, 2023, 06:33 AM","Dec 10, 2023, 12:02 AM",web,Volvo,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
4533,Bosch -CrowdStrike - Low and Informational severity alert,SRC - L1,Zack Kumar,closed,high,"Oct 30, 2023, 06:21 AM","Nov 2, 2023, 10:01 PM",web,Bosch,endpoint_security__edr___crowdstrike,low,end_point_operating_system,endpointsecurityedr,
4532,Toyota - AWS IAM - A user was granted programmatic access,SRC - L1,Nir Handa,closed,normal,"Oct 30, 2023, 05:52 AM","Nov 2, 2023, 09:02 AM",web,Toyota,identity_and_access_management__aws_iam,medium,aws_platform,cloud_provider_/_service,
4531,FOX - Cloudflare - A worker was bound to a route,SRC - L1,Nir Handa,closed,normal,"Oct 30, 2023, 03:33 AM","Nov 2, 2023, 05:03 AM",web,FOX,waf_and_ddos_protection_services__cloudflare_,medium,,cloud_provider_/_service,
4530,Jeep - Cloudflare - Suspected IPs Detected,SRC - L1,Ella Gahlot,closed,normal,"Oct 30, 2023, 02:53 AM","Dec 10, 2023, 10:01 PM",web,Jeep,waf_and_ddos_protection_services__cloudflare_,medium,aws_platform,waf_and_ddos_protection_services,
4529,FOX - Linux - Curl command Used matched More than than 3 times in 10 Minutes,SRC - L1,Nir Handa,closed,normal,"Oct 30, 2023, 02:39 AM","Nov 2, 2023, 03:01 AM",web,FOX,endpoint_security__edr___linux,medium,end_point_operating_system,endpointsecurityedr,
4528,JupiterMoney - Amazon VPC Flow Logs - DNS request not over UDP,SRC - L1,Nir Handa,closed,high,"Oct 30, 2023, 01:41 AM","Dec 8, 2023, 12:02 AM",web,Jupiter-Money,cloud_provider_/_service__aws_flow_logs,medium,aws_platform,cloud_provider_/_service,
4527,JupiterMoney-Unified Threat Intel - Suspicious IP communication observed on WAF,SRC - L1,Dor Tiwari,closed,high,"Oct 30, 2023, 12:05 AM","Nov 20, 2023, 02:06 AM",web,Jupiter-Money,waf_and_ddos_protection_services__aws_waf,high,aws_platform,waf_and_ddos_protection_services,
4526,Akamai​ - Apple SRC Onboarding,SRC - L1,Avi Singh,closed,normal,"Oct 29, 2023, 11:50 PM","Nov 11, 2023, 04:02 AM",web,Akamai,Microsoft__src,,,Microsoft,
4525,Infinity - AWS CloudTrail - ECR Image has been pushed,SRC - L1,Nir Handa,closed,normal,"Oct 29, 2023, 10:38 PM","Nov 2, 2023, 08:01 AM",web,Infinity,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,2023-10-30T14:02:25Z
4524,Issue with the integration between Zendesk Bot and Slack ,Management,Avi Singh,pending,high,"Oct 29, 2023, 08:02 PM","Dec 18, 2023, 11:31 PM",web,Subaru,ticketing_systems__zendesk,,,,2023-10-30T06:51:15Z
4523,Volvo : AWS CloudTrail - ECR Image has been pushed,SRC - L1,Danna Sival,closed,high,"Oct 29, 2023, 02:09 PM","Nov 29, 2023, 02:03 AM",web,Volvo,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
4522,FOX - UpGuard - Medium Severity Risk Detected',SRC - L1,Zack Kumar,closed,normal,"Oct 29, 2023, 03:40 AM","Nov 1, 2023, 11:01 PM",web,FOX,vulnerability_management__upguard,medium,Microsoft_platfrom,vulnerability_management,
4521,FOX - UpGuard - Domain Vulnerabilities Detected,SRC - L1,Ben Chauhan,closed,high,"Oct 29, 2023, 02:46 AM","Nov 1, 2023, 03:28 AM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
4520,Infinity - GuardDuty - Port probe Detected(Prod)(CRITICAL),SRC - L1,Gil Kamalakannan,closed,high,"Oct 28, 2023, 11:34 PM","Nov 2, 2023, 12:02 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,2023-10-30T06:20:38Z
4519,Ayla Network - Amazon SQS - An SQS queue attributes were changed,SRC - L1,Ben Chauhan,closed,normal,"Oct 28, 2023, 10:26 PM","Nov 11, 2023, 04:02 AM",web,Akamai,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
4518,Infinity -  Amazon DynamoDB - Multiple Update Operation Performed,SRC - L1,Anna bansal,closed,high,"Oct 28, 2023, 06:20 PM","Nov 2, 2023, 12:02 AM",web,Infinity,databases_and_database_security__mysql,high,,databases_and_database_security,2023-10-30T06:19:46Z
4517,Toyota -  Cloudflare - A new client request host detected,SRC - L1,Anna bansal,closed,high,"Oct 28, 2023, 12:32 PM","Oct 31, 2023, 01:01 PM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,high,,waf_and_ddos_protection_services,
4516,Subaru - Amazon VPC Flow Logs - DNS request not over UDP,SRC - L1,Zack Kumar,closed,high,"Oct 28, 2023, 09:55 AM","Nov 8, 2023, 11:01 PM",web,Subaru,dns_services__amazon_route53,medium,aws_platform,cloud_provider_/_service,
4515,Saas - STA insight - Lateral Movement - First incoming SSH/RDP connection per destination,SRC - L1,Zack Kumar,closed,high,"Oct 28, 2023, 06:57 AM","Dec 3, 2023, 10:01 PM",web,Saas BV,Microsoft__sta,medium,Microsoftplatform,Microsoft,2023-10-30T07:41:17Z
4514,Infinity - GuardDuty - Port probe Detected(Prod),SRC - L1,Zack Kumar,closed,high,"Oct 28, 2023, 05:11 AM","Nov 2, 2023, 12:02 AM",web,Infinity,aws__aws_guardduty,high,aws_platform,cloud_provider_/_service,2023-10-30T06:00:13Z
4513,"FOX - Azure Storage accounts - A storage account was created, modified or restored",SRC - L1,Ben Chauhan,closed,normal,"Oct 28, 2023, 02:56 AM","Oct 31, 2023, 04:04 AM",web,FOX,cloud_provider_/_service__azure_storage_accounts,medium,azure,cloud_provider_/_service,
4512,Bosch - GuardDuty warning event,SRC - L1,Ben Chauhan,closed,normal,"Oct 28, 2023, 12:22 AM","Oct 31, 2023, 01:03 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,,cloud_provider_/_service,
4511,FOX -  Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Ben Chauhan,closed,low,"Oct 27, 2023, 11:00 PM","Oct 31, 2023, 01:03 AM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
4510,Toyota - AWS CloudTrail - User console login without MFA,SRC - L1,Anna bansal,closed,high,"Oct 27, 2023, 05:35 PM","Oct 31, 2023, 01:01 PM",web,Toyota,cloud_provider_/_service__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
4509,Infinity -  Amazon DynamoDB - Multiple Update Operation Performed,SRC - L1,Anna bansal,closed,high,"Oct 27, 2023, 05:06 PM","Nov 1, 2023, 11:01 PM",web,Infinity,databases_and_database_security__mysql,high,aws_platform,databases_and_database_security,
4508,FOX - JumpCloud - A device was deleted and added,SRC - L1,Ben Chauhan,closed,normal,"Oct 27, 2023, 09:30 AM","Oct 30, 2023, 10:01 AM",web,FOX,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
4507,Bosch - Multiple Okta login failure attempts from geo-location 'Malaysia',SRC - L1,Nir Handa,closed,high,"Oct 27, 2023, 05:07 AM","Nov 13, 2023, 01:04 AM",web,Bosch,identity_and_access_management__okta,critical,,identity_and_access_management,
4506,FOX - Linux - Software Installed via Package Manager,SRC - L1,Ella Gahlot,closed,normal,"Oct 27, 2023, 04:28 AM","Oct 30, 2023, 05:04 AM",web,FOX,endpoint_security__edr___linux,medium,on-prem,endpointsecurityedr,
4504,Jeep: Meeting Minutes (27/10/2023):,SRC - L1,Anna bansal,closed,normal,"Oct 27, 2023, 03:25 AM","Nov 24, 2023, 02:03 AM",web,Jeep,Microsoft__src,,Microsoftplatform,Microsoft,
4503,FOX - CrowdStrike - Low and Informational severity alert ,SRC - L1,Ella Gahlot,closed,high,"Oct 27, 2023, 12:53 AM","Oct 30, 2023, 01:01 AM",web,FOX,endpoint_security__edr___crowdstrike,high,on-prem,endpointsecurityedr,
4502,Bosch - Suspicious Login attempts for Okta,SRC - L1,Nir Handa,closed,high,"Oct 27, 2023, 12:51 AM","Nov 2, 2023, 01:01 AM",web,Bosch,identity_and_access_management__okta,critical,,identity_and_access_management,
4501,Infinity - Security Enrichment - Malicious network activity Detected ,SRC - L1,Dor Tiwari,closed,normal,"Oct 27, 2023, 12:25 AM","Oct 30, 2023, 07:03 AM",web,Infinity,cloud_provider_/_service__aws_flow_logs,medium,aws_platform,threat_intelligence,2023-10-27T13:12:48Z
4500,JungleeGames - AWS CloudTrail - ECR Image has been pushed,SRC - L1,Ella Gahlot,closed,high,"Oct 26, 2023, 11:41 PM","Oct 30, 2023, 01:01 AM",web,Jeep,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
4499,Mazda - Amazon S3 - Bucket Lifecycle policy has been created/modified,SRC - L1,Nir Handa,closed,normal,"Oct 26, 2023, 11:29 PM","Oct 30, 2023, 05:04 AM",web,Mazda,aws__amazon_s3,medium,aws_platform,cloud_provider_/_service,
4498,AWS Route53 DNS Query - Update Extension,DevOps,Nir Limor,closed,high,"Oct 26, 2023, 11:25 PM","Nov 12, 2023, 03:03 AM",web,Microsoft Research,,,,,
4497,MAC - AWS CloudTrail - WAF access control list deleted or modified,SRC - L1,Dor Tiwari,closed,normal,"Oct 26, 2023, 11:18 PM","Oct 30, 2023, 12:01 AM",web,MAC Finance Ltd,waf_and_ddos_protection_services__aws_waf,medium,aws_platform,cloud_provider_/_service,
4496,"Volvo - CloudTrail - sourceIPAddress Outside US, India, Australia",SRC - L1,Omer Lakhmani,closed,normal,"Oct 26, 2023, 10:40 PM","Dec 10, 2023, 12:02 AM",web,Volvo,cloud_provider_/_service__aws_cloudtrail,low,aws_platform,cloud_provider_/_service,
4495,Jeep- GuardDuty - Low Severity Event,SRC - L1,Anna bansal,closed,high,"Oct 26, 2023, 09:14 PM","Dec 10, 2023, 10:01 PM",web,Jeep,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
4494,Re: Subaru - Request for User Access Management and Restriction in the Security Tab,Management,Avi Singh,closed,high,"Oct 26, 2023, 08:15 PM","Dec 10, 2023, 03:02 AM",web,Subaru,Microsoft__user_interface,medium,,Microsoft,2023-10-05T03:42:47Z
4493,Bosch - CRITICAL - Building blocks - Deactivate okta MFA,SRC - L1,Anna bansal,closed,high,"Oct 26, 2023, 06:16 PM","Oct 30, 2023, 02:01 PM",web,Bosch,identity_and_access_management__okta,critical,,identity_and_access_management,
4492,Simon : A connection to an unauthorized SMTP server,SRC - L1,Anna bansal,closed,high,"Oct 26, 2023, 02:23 PM","Nov 21, 2023, 08:02 AM",web,Simon,email_security__phishing/spam_emails,high,,email_security,
4491,Bosch : CrowdStrike - Low and Informational severity alert,SRC - L1,Anna bansal,closed,normal,"Oct 26, 2023, 01:03 PM","Nov 2, 2023, 01:01 AM",web,Bosch,endpoint_security__edr___crowdstrike,medium,end_point_operating_system,endpointsecurityedr,
4490,Castro - Minutes of the Meeting (26/10/2023),SRC - L1,Anna bansal,closed,,"Oct 26, 2023, 09:30 AM","Nov 2, 2023, 02:02 PM",web,Castro,,,,,
4489,Castro​ - Custom Dashboard Requirement ,SRC - L1,Anna bansal,closed,normal,"Oct 26, 2023, 08:58 AM","Dec 14, 2023, 09:01 AM",web,Castro,waf_and_ddos_protection_services__aws_waf,medium,,firewallsandsecuritygroups,2023-12-11T16:22:04Z
4488,Toyota- Apple SRC Onboarding,SRC - L1,Avi Singh,hold,normal,"Oct 26, 2023, 06:14 AM","Dec 9, 2023, 07:07 PM",web,Toyota,Microsoft__src,,,Microsoft,
4487,Bosch - AWS CloudTrail - ECR Image has been pushed,SRC - L1,Nir Handa,closed,high,"Oct 26, 2023, 05:40 AM","Nov 5, 2023, 02:03 AM",web,Bosch,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
4485,Suzuki - Cloudtrail config changes,SRC - L1,Nir Handa,closed,normal,"Oct 26, 2023, 04:03 AM","Nov 24, 2023, 12:02 AM",web,Suzuki,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,2023-11-21T06:53:27Z
4484,Infinity - Amazon RDS - Deletion of RDS Instance (Prod)(Critical),SRC - L1,Ella Gahlot,closed,high,"Oct 26, 2023, 03:12 AM","Oct 29, 2023, 09:01 PM",web,Infinity,aws__amazon_rds,high,aws_platform,cloud_provider_/_service,2023-10-27T03:38:29Z
4483,Investigation of an infected server,SRC - L1,Dor Tiwari,closed,high,"Oct 26, 2023, 01:51 AM","Nov 22, 2023, 10:01 PM",web,Bosch,generic_/_other__temp,,aws_platform,generic_/_other,2023-10-26T09:14:22Z
4482,Infinity - AWS RDS - Configuration - Disable Delete Protection (Medium),SRC - L1,Nir Handa,closed,normal,"Oct 26, 2023, 01:10 AM","Oct 29, 2023, 02:03 AM",web,Infinity,aws__amazon_rds,medium,aws_platform,cloud_provider_/_service,2023-10-26T08:46:49Z
4481,Infinity - Jumpcloud - Admin privilege escalation over user's Device by Non admins(Critical),SRC - L1,Gil Kamalakannan,closed,high,"Oct 26, 2023, 01:03 AM","Oct 29, 2023, 02:03 AM",web,Infinity,identity_and_access_management__jumpcloud,high,,identity_and_access_management,2023-10-26T08:08:46Z
4480,Subaru - AWS ELB - A Target Group without SSL (HTTPS) was created,SRC - L1,Ella Gahlot,closed,normal,"Oct 26, 2023, 12:59 AM","Oct 29, 2023, 04:02 AM",web,Subaru,cloud_provider_/_service__aws_elb,medium,aws_platform,cloud_provider_/_service,
4479,Subaru - Amazon VPC Flow Logs - DNS request not over UDP,SRC - L1,Nir Handa,closed,high,"Oct 26, 2023, 12:03 AM","Nov 24, 2023, 04:03 AM",web,Subaru,cloud_provider_/_service__aws_flow_logs,medium,aws_platform,cloud_provider_/_service,2023-11-20T01:54:15Z
4478,AWS Dynamo DB Extension Update ,DevOps,Nir Limor,closed,normal,"Oct 25, 2023, 11:51 PM","Nov 30, 2023, 03:01 AM",web,Microsoft Research,,,,,
4477,AWS EC2 Extension Update ,DevOps,Nir Limor,closed,normal,"Oct 25, 2023, 11:31 PM","Nov 25, 2023, 06:02 AM",web,Microsoft Research,,,,,
4476,Volvo - AWS Lambda - Function code was updated,SRC - L1,Ella Gahlot,closed,normal,"Oct 25, 2023, 10:53 PM","Nov 30, 2023, 12:01 AM",web,Volvo,aws__aws_lambda,medium,aws_platform,cloud_provider_/_service,
4475,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,normal,"Oct 25, 2023, 09:00 PM","Oct 28, 2023, 10:01 PM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
4474,Jupiter : Amazon VPC Flow Logs - DNS request not over UDP,SRC - L1,Danna Sival,closed,high,"Oct 25, 2023, 01:46 PM","Nov 19, 2023, 11:02 PM",web,Jupiter-Money,generic_/_other__temp,medium,aws_platform,cloud_provider_/_service,2023-11-07T07:52:02Z
4473,FOX : Linux - Privilege Escalated,SRC - L1,Danna Sival,closed,high,"Oct 25, 2023, 10:57 AM","Oct 28, 2023, 12:01 PM",web,FOX,endpoint_security__edr___linux,critical,azure,endpointsecurityedr,
4472,Monitor for suspicious ips,SRC - L1,Danna Sival,closed,high,"Oct 25, 2023, 09:20 AM","Oct 28, 2023, 10:01 PM",web,Jeep,aws__aws_cloudtrail,,,Microsoft,
4471,Toyota - Google Workspace - User was deleted,SRC - L1,Zack Kumar,closed,normal,"Oct 25, 2023, 08:59 AM","Oct 28, 2023, 10:01 AM",web,Toyota,productivity__google_workspace__gsuite_,medium,Microsoft_platfrom,Microsoft,
4470,John - test alert,Orchestrator,Apple SRC - Orchestrator,closed,,"Oct 25, 2023, 08:42 AM","Oct 28, 2023, 09:03 AM",api,Getuwired,firewalls_and_security_groups__azure_firewall,high,,firewallsandsecuritygroups,
4469,John - test alert,Orchestrator,Apple SRC - Orchestrator,closed,,"Oct 25, 2023, 07:57 AM","Oct 28, 2023, 09:03 AM",api,Getuwired,firewalls_and_security_groups__azure_firewall,high,,firewallsandsecuritygroups,
4468,FOX - Linux - Privilege Escalated,SRC - L1,Ben Chauhan,closed,high,"Oct 25, 2023, 06:30 AM","Oct 28, 2023, 08:03 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
4467,FOX - Azure Network Security Groups - A Security Group rule was created or modified,SRC - L1,Ella Gahlot,closed,normal,"Oct 25, 2023, 05:39 AM","Oct 28, 2023, 08:03 AM",web,FOX,firewalls_and_security_groups__azure_network_security_groups,medium,azure,cloud_provider_/_service,
4466,JungleeGames - AWS ELB - A Target Group without SSL (HTTPS) was created,SRC - L1,Nir Handa,closed,normal,"Oct 25, 2023, 05:22 AM","Dec 10, 2023, 12:02 AM",web,Jeep,cloud_provider_/_service__aws_elb,medium,aws_platform,cloud_provider_/_service,
4465,FOX - Linux - Privilege Escalated,SRC - L1,Ben Chauhan,closed,high,"Oct 25, 2023, 04:01 AM","Oct 28, 2023, 05:01 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
4464,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Ben Chauhan,closed,normal,"Oct 25, 2023, 03:09 AM","Oct 28, 2023, 04:01 AM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
4463,Infinity - Amazon S3 - Bucket Lifecycle policy has been created/modified,SRC - L1,Nir Handa,closed,normal,"Oct 25, 2023, 02:52 AM","Oct 28, 2023, 04:01 AM",web,Infinity,cloud_provider_/_service__amazon_s3,medium,aws_platform,cloud_provider_/_service,2023-10-25T10:42:40Z
4462,Ford - Azure AD - A user signed in without MFA,SRC - L1,Ella Gahlot,closed,high,"Oct 25, 2023, 02:39 AM","Nov 18, 2023, 04:02 AM",web,Ford,identity_and_access_management__azure_active_directory,medium,azure,cloud_provider_/_service,2023-11-02T15:24:05Z
4461,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Ella Gahlot,closed,normal,"Oct 25, 2023, 01:04 AM","Oct 28, 2023, 02:02 AM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
4460,Mazda - AWS CloudTrail - ECR Image has been pushed,SRC - L1,Nir Handa,closed,normal,"Oct 25, 2023, 01:00 AM","Oct 28, 2023, 02:02 AM",web,Mazda,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
4459,Aylanetworks-Kubernetes - User attempts more than 3 denied actions,SRC - L1,Ella Gahlot,closed,normal,"Oct 24, 2023, 11:17 PM","Nov 11, 2023, 04:02 AM",web,Akamai,generic_/_other__temp,medium,,generic_/_other,
4458,Suzuki - GCP Cloud Firebase - Android app were listed & details were fetched,SRC - L1,Gil Kamalakannan,closed,normal,"Oct 24, 2023, 10:47 PM","Nov 5, 2023, 01:02 AM",web,Suzuki,generic_/_other__temp,medium,gcp,cloud_provider_/_service,2023-11-02T07:35:07Z
4457,Infinity - SentinelOne - Unquarantine Performed (HIGH),SRC - L1,Dor Tiwari,closed,high,"Oct 24, 2023, 10:44 PM","Oct 28, 2023, 05:01 AM",web,Infinity,,high,end_point_operating_system,endpointsecurityedr,2023-10-25T11:44:32Z
4456,Subaru - AWS ELB - A Target Group without SSL (HTTPS) was created,SRC - L1,Nir Handa,closed,high,"Oct 24, 2023, 10:29 PM","Dec 3, 2023, 10:01 PM",web,Subaru,aws__aws_elb,medium,aws_platform,cloud_provider_/_service,
4455,FOX - Cloudflare - A worker was bound to a route,SRC - L1,Gil Kamalakannan,closed,normal,"Oct 24, 2023, 10:17 PM","Oct 27, 2023, 11:01 PM",web,FOX,waf_and_ddos_protection_services__cloudflare_,medium,,waf_and_ddos_protection_services,
4454,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,normal,"Oct 24, 2023, 08:38 PM","Oct 27, 2023, 11:01 PM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
4453,Castro : Amazon S3 - Bucket Lifecycle policy has been created/modified,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 05:48 PM","Nov 2, 2023, 08:01 PM",web,Castro,aws__amazon_s3,medium,aws_platform,cloud_provider_/_service,2023-10-26T23:45:46Z
4452,FOX : UpGuard - High Severity Risk Detected,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 05:33 PM","Oct 28, 2023, 02:02 AM",web,FOX,vulnerability_management__upguard,high,azure,vulnerability_management,
4451,Castro : AWS CloudTrail - ECR Image has been pushed,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 03:13 PM","Dec 8, 2023, 03:01 PM",web,Castro,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,2023-10-26T23:39:49Z
4450,Infinity : Amazon S3 - Bucket Lifecycle policy has been created/modified,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 02:46 PM","Oct 27, 2023, 11:01 PM",web,Infinity,aws__amazon_s3,high,aws_platform,cloud_provider_/_service,2023-10-25T05:38:26Z
4449,Infinity : IAM policy changes,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 01:15 PM","Oct 27, 2023, 11:01 PM",web,Infinity,identity_and_access_management__aws_iam,high,aws_platform,identity_and_access_management,2023-10-25T05:33:49Z
4448,Bosch : CrowdStrike - More than 3 detections in the same endpoint for the last 24 hours,SRC - L1,Danna Sival,closed,high,"Oct 24, 2023, 11:19 AM","Nov 9, 2023, 02:02 AM",web,Bosch,endpoint_security__edr___crowdstrike,high,aws_platform,endpointsecurityedr,
4447,Bosch - Okta - Policy deleted,SRC - L1,Zack Kumar,closed,high,"Oct 24, 2023, 08:47 AM","Oct 28, 2023, 11:01 PM",web,Bosch,identity_and_access_management__okta,medium,aws_platform,identity_and_access_management,
4446,FOX - No Logs From System + Subsystem for 24 hours,Orchestrator,Apple SRC - Orchestrator,closed,,"Oct 24, 2023, 08:27 AM","Oct 24, 2023, 11:02 AM",api,FOX-test-Don't use!!!,,critical,,,
4445,Subaru - AWS IAM - A user was granted programmatic access,SRC - L1,Zack Kumar,closed,high,"Oct 24, 2023, 08:22 AM","Oct 28, 2023, 03:01 AM",web,Subaru,identity_and_access_management__aws_iam,medium,aws_platform,cloud_provider_/_service,
4444,Saas - STA is using more than 95% CPU for more than 30 minutes,SRC - L1,Zack Kumar,closed,high,"Oct 24, 2023, 06:39 AM","Nov 24, 2023, 03:03 AM",web,Saas BV,ids_/_ips__sta,medium,aws_platform,ids_/_ips,2023-10-24T13:57:51Z
